"","Contig","Condition_GF_vs_wt","Condition_GF_vs_bA.A","Condition_GF_vs_bJ.A","Condition_GF_vs_bE.A","Condition_bA.A_vs_wt","Condition_bJ.A_vs_wt","Condition_bE.A_vs_wt","Condition_bE.A_bJ.A_bA.A_vs_wt","Condition_bE.A_bJ.A_bA.A_vs_GF","Condition_bE.A_bJ.A_bA.A_vs_GF_wt","ID_PANTHER","ID_PRINTS","ID_Pfam","ID_SMART","ID_SUPERFAMILY","Desc_PANTHER","Desc_PRINTS","Desc_Pfam","Desc_SMART","Desc_SUPERFAMILY","ID_KEGG","Desc_KEGG","ID_GO","SP","No.TM","vennLocation"
"755","NVE18506",0,-0.368454299260448,0,0,0.649265251605251,0.332570248258945,0.43541289970489,0.738025254342306,0.457214301997503,0.796825874610893,"PTHR11913:SF12;PTHR11913","PR00006","PF00241","SM00102","SSF55753",NA,"Cofilin/destrin family signature","Cofilin/tropomyosin-type actin-binding protein","",NA,"K05765","CFL; cofilin","GO:0003779;GO:0015629;GO:0030042;GO:0016021","N","0","Condition_GF_vs_bA.A"
"756","NVE18522",-0.446455587634385,0.638533133950816,0,0,-1.0849887215852,-0.734588605144808,-0.886864583631882,-1.44528249636521,-0.998826908730821,-1.62940661572916,"PTHR23336;PTHR23336:SF44","PR00250","PF07496","","SSF47095",NA,"Fungal pheromone mating factor STE2 GPCR signature","CW-type Zinc Finger","",NA,"","","GO:0003677;GO:0005634;GO:0008270;GO:0046983","N","0;4","Condition_GF_vs_bA.A"
"757","NVE18553",0,0.427801601387533,0,0,-0.733124005113166,0,-0.334131682115059,-0.682637708100628,0,-0.706635861551214,"PTHR21725","","PF02207;PF13764","SM00396","SSF50978",NA,"","Putative zinc finger in N-recognin (UBR box);E3 ubiquitin-protein ligase UBR4","",NA,"K10691","UBR4; E3 ubiquitin-protein ligase UBR4 [EC:2.3.2.27]","","N","0;1","Condition_GF_vs_bA.A"
"758","NVE18616",0,-0.332145991325143,0,0,0,0,0,0.424158875749128,0.524006484081374,0.632109853397417,"PTHR23007","","PF02761;PF14447;PF02762","SM00165;SM00184","SSF55550;SSF46934;SSF47473;SSF57850",NA,"","CBL proto-oncogene N-terminus; EF hand-like domain;Prokaryotic RING finger family 4;CBL proto-oncogene N-terminus; SH2-like domain","",NA,"","","GO:0001784;GO:0004842;GO:0005509;GO:0007166;GO:0016874;GO:0023051","N","0","Condition_GF_vs_bA.A"
"759","NVE18623",0,0.698697005860582,0,0,0,0,0,-0.7478890908129,-0.890162894432472,-1.09203483230111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","GO:0016180;GO:0032039",NA,NA,"Condition_GF_vs_bA.A"
"760","NVE18626",0,0.468282153470911,0,0,-0.801147912025422,-0.456327827943969,-0.706511447853623,-1.04524565267547,-0.712379894120959,-1.17175066169473,"PTHR11895;PTHR11895:SF44","","PF01425","","SSF75304",NA,"","Amidase","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"761","NVE18683",0,-0.444659496478963,0,0,0.42501918750018,0,0,0.406681559214268,0.426321868193051,0.555335226762942,"PTHR10985:SF77;PTHR10985","","PF00010;PF07527","SM00353;SM00511","SSF47459;SSF158457",NA,"","Helix-loop-helix DNA-binding domain;Hairy Orange","",NA,"K06054","HES1; hairy and enhancer of split 1","GO:0003677;GO:0005634;GO:0006351;GO:0006355;GO:0046983","N","0","Condition_GF_vs_bA.A"
"762","NVE18699",0,-0.415520857708874,0,0,0.676487489546316,0.350951388025917,0.374774301679513,0.736941654373437,0.475975022535994,0.808610784975149,"PTHR23359:SF102;PTHR23359","PR00094","PF00406","","SSF57774;SSF52540",NA,"Adenylate kinase signature","Adenylate kinase","",NA,"K00939","adk; adenylate kinase [EC:2.7.4.3]","GO:0004017;GO:0005524","N","0","Condition_GF_vs_bA.A"
"763","NVE18717",0,-0.369730882166858,0,0,0.526637696377338,0,0.434057384680444,0.691889201348435,0.534982387137956,0.817914057228288,"PTHR13085","","PF06703","","",NA,"","Microsomal signal peptidase 25 kDa subunit (SPC25)","",NA,"","","GO:0005787;GO:0006465;GO:0008233;GO:0016021;GO:0045047","N","0","Condition_GF_vs_bA.A"
"764","NVE18724",0,0.653379372174219,0,0,-0.470977290437189,0,0,-0.549724809358005,-0.732126891095035,-0.8545680695613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","GO:0003677;GO:0006310;GO:0015074","N","0","Condition_GF_vs_bA.A"
"765","NVE18728",-0.645441682923696,0.92329167175882,0,0,-1.56873335468252,-0.702822839227282,-1.15977993926683,-1.80062473943912,-1.15518305651543,-1.97053875338418,"PTHR31535;PTHR31535:SF2","","","","",NA,"","","",NA,"","","GO:0005509","Y;N","0","Condition_GF_vs_bA.A"
"766","NVE18731",0,0.548436780639749,0,0,-0.537069053215229,0,0,0,0,-0.703025227145011,"PTHR44112:SF5;PTHR44112","PR00237","PF00001","","SSF81321",NA,"Rhodopsin-like GPCR superfamily signature","7 transmembrane receptor (rhodopsin family)","",NA,"","","GO:0004930;GO:0016021","N","15;7;0","Condition_GF_vs_bA.A"
"767","NVE18753",0,-0.428502408930919,0,0,0.317076534460197,0,0,0.352799792094732,0.464225666565453,0.544683193024993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"Condition_GF_vs_bA.A"
"768","NVE18765",0,-0.391903908036309,0,0,0.493222914668531,0,0.47216568955834,0.728206720278088,0.626887713645866,0.903395953199838,"PTHR43990;PTHR43990:SF1","","PF00018;PF00611","SM00326;SM00055","SSF103657;SSF50044",NA,"","SH3 domain;Fes/CIP4; and EFC/F-BAR homology domain","",NA,"K20121","FNBP1; formin-binding protein 1",NA,"N","0","Condition_GF_vs_bA.A"
"769","NVE18776",0.291647216427213,-0.298475983677296,0,0,0.590123200104508,0.452921341593725,0.396292214305384,0.74694361834466,0.455296401917447,0.801492970746926,"PTHR11566:SF54;PTHR11566","","PF02212;PF00169","SM00302","SSF50729",NA,"","Dynamin GTPase effector domain;PH domain","",NA,"K01528","DNM; dynamin GTPase [EC:3.6.5.5]","GO:0003924;GO:0005525","N","0;1","Condition_GF_vs_bA.A"
"770","NVE18861",0,-0.275065152408324,0,0,0.480204578040941,0.360005294314857,0.288505352624055,0.595173818893097,0.39003439326048,0.656805096303859,"PTHR16023","","PF11916","","SSF48371",NA,"","Vacuolar protein 14 C-terminal Fig4p binding","",NA,"","","GO:0006661;GO:0070772","N","0","Condition_GF_vs_bA.A"
"771","NVE18882",0,0.555183438860173,0,0,-0.94833173977824,-0.525053753309706,-0.716228167581902,-1.15650857464834,-0.763360273730269,-1.27991281674102,"PTHR18945;PTHR18945:SF772","PR00252;PR00253","PF02931;PF02932","","SSF63712;SSF90112",NA,"Neurotransmitter-gated ion channel family signature;Gamma-aminobutyric acid A (GABAA) receptor signature","Neurotransmitter-gated ion-channel ligand binding domain;Neurotransmitter-gated ion-channel transmembrane region","",NA,"K05192","GABRQ; gamma-aminobutyric acid receptor subunit theta","GO:0004888;GO:0005230;GO:0005886;GO:0016021","N","3","Condition_GF_vs_bA.A"
"772","NVE18886",0,0.37343864333752,0,0,-0.42071187780859,0,0,-0.504529887611167,-0.457256653140097,-0.641191446306561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"773","NVE18911",0,-0.350106492501752,0,0,0.49196695989809,0.369290213993096,0.388816367046733,0.693300393898538,0.5514399265022,0.829826500021891,"PTHR39319","","PF09112;PF09113","SM01290","SSF49742",NA,"","Peptide-N-glycosidase F; N terminal;Peptide-N-glycosidase F; C terminal","",NA,"","","GO:0016715","N","0","Condition_GF_vs_bA.A"
"774","NVE18925",-0.322683464944933,0.418040124763292,0,0,-0.740723589708225,-0.542556657892874,-0.493441555700703,-0.93695910118025,-0.614275636235317,-1.03415698729609,"PTHR43382:SF1;PTHR43382","PR00987","PF03950;PF00458;PF00043;PF00749","SM00991","SSF47616;SSF50715;SSF52374;SSF47060",NA,"Glutamyl-tRNA synthetase signature","tRNA synthetases class I (E and Q); anti-codon binding domain;WHEP-TRS domain;Glutathione S-transferase; C-terminal domain;tRNA synthetases class I (E and Q); catalytic domain","",NA,"K01886","QARS; glutaminyl-tRNA synthetase [EC:6.1.1.18]","GO:0004818;GO:0004827;GO:0005524;GO:0005737;GO:0006424;GO:0006433","N","0;3","Condition_GF_vs_bA.A"
"775","NVE18936",0,-0.480004428353375,0,0,0.635686638838715,0.45092970835131,0,0.653010819211533,0.497328608726193,0.766892570191389,"PTHR10404","","PF04253;PF02225;PF04389","","SSF53187;SSF52025;SSF47672",NA,"","Transferrin receptor-like dimerisation domain;PA domain;Peptidase family M28","",NA,"K01301","NAALAD; N-acetylated-alpha-linked acidic dipeptidase [EC:3.4.17.21]",NA,"N","1","Condition_GF_vs_bA.A"
"776","NVE18943",0,-0.236918090472204,0,0,0,0,0,0,0.279159841845538,0.274786808200664,"PTHR15623;PTHR15623:SF11","","PF07139","","",NA,"","Protein of unknown function (DUF1387)","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"777","NVE18950",0,0.774752725869937,0,0,-1.33711827953,-0.815694381831525,-1.08955704896689,-1.7204753303033,-1.15810977664323,-1.91905696665579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","GO:0005524","N","0;1","Condition_GF_vs_bA.A"
"778","NVE18965",0,-0.364326608490219,0,0,0.54353042527822,0,0.387908071054078,0.661783631820292,0.482579815032291,0.762908514681903,"PTHR11404;PTHR11404:SF6","PR01703","PF00081;PF02777","","SSF54719;SSF46609",NA,"Manganese superoxide dismutase signature","Iron/manganese superoxide dismutases; alpha-hairpin domain;Iron/manganese superoxide dismutases; C-terminal domain","",NA,"K04564","SOD2; superoxide dismutase, Fe-Mn family [EC:1.15.1.1]","GO:0004784;GO:0046872","N","0","Condition_GF_vs_bA.A"
"779","NVE18971",0,-0.53088510988818,0,0,0.494340523825434,0.356100287507259,0,0.696830507915777,0.733375093978524,0.953469929506671,"PTHR13866;PTHR13866:SF14","","PF10591","","SSF47473",NA,"","Secreted protein acidic and rich in cysteine Ca binding region","",NA,"","","GO:0005509;GO:0005518;GO:0005615;GO:0048856;GO:0050840;GO:0062023","N","0","Condition_GF_vs_bA.A"
"780","NVE18973",0,0.703418286480257,0,0,-1.27124477088723,-0.875279534526705,-1.1085822114586,-1.72593287421747,-1.1581063898105,-1.92269321113803,"PTHR44092","","PF01391","","",NA,"","Collagen triple helix repeat (20 copies)","",NA,"","","GO:0000287;GO:0008661;GO:0009228;GO:0016114;GO:0030976;GO:0052865;GO:0008138","N","0","Condition_GF_vs_bA.A"
"781","NVE18985",-0.542574144358951,0.832753726709461,0,0,-1.37532787106841,-0.857055451054214,-1.0912312696605,-1.77713879909018,-1.23456465473123,-2.0078025510777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"782","NVE18987",0,-0.316231075342821,0,0,0.571981733628232,0.401617683739874,0.298385444954282,0.66089110900448,0.40514045071907,0.710687327378023,"PTHR12381:SF49;PTHR12381","","PF02037","SM00513","SSF68906",NA,"","SAP domain","",NA,"K18732","SARNP; SAP domain-containing ribonucleoprotein","GO:0004930;GO:0016021","N","0","Condition_GF_vs_bA.A"
"783","NVE18990",0.329048222406349,-0.380289560532884,0,0,0.709337782939233,0.56364213301687,0.542645865526727,0.957756704131677,0.628708481725328,1.0576430204009,"PTHR10772;PTHR10772:SF0","PR00297","PF00166","SM00883","SSF50129",NA,"10kDa chaperonin signature","Chaperonin 10 Kd subunit","",NA,"K04078","groES; chaperonin GroES","GO:0005524;GO:0005759;GO:0006986;GO:0046872;GO:0051082;GO:0051085;GO:0051087","N","0","Condition_GF_vs_bA.A"
"784","NVE18993",0.434960282270967,-0.397934987798776,0,0,0.832895270069743,0.431050987996326,0.442843275208946,0.85009007730776,0.415129795036793,0.843479523020421,"PTHR22812:SF85;PTHR22812","PR00504","PF01393;PF00385","SM00298;SM00300","SSF54160",NA,"Chromodomain signature","Chromo shadow domain;Chromo (CHRromatin Organisation MOdifier) domain","",NA,"","","GO:0005634","N","0;2","Condition_GF_vs_bA.A"
"785","NVE18998",0,0.376034510445805,0,0,-0.451784179293816,0,-0.433096765897043,-0.567684534818061,-0.49193486597005,-0.706413254489825,"PTHR33309;PTHR33309:SF7","","","","",NA,"","","",NA,"","","GO:0003677","N","0","Condition_GF_vs_bA.A"
"786","NVE19012",0,-0.520315523761711,0,0,0.482953409354581,0,0,0.478339535282573,0.515701649689702,0.662693781776923,"PTHR28663","","PF13868","","",NA,"","Trichohyalin-plectin-homology domain","",NA,"","",NA,"N","0;3","Condition_GF_vs_bA.A"
"787","NVE19017",0,-0.213162390126364,0,0,0,0,0,0,0.275598509656658,0.286780352112967,"PTHR19300","PR02050","PF02709;PF13733","","SSF53448",NA,"Beta-1;4-galactosyltransferase family signature","N-terminal domain of galactosyltransferase;N-terminal region of glycosyl transferase group 7","",NA,"","","GO:0005975;GO:0016757","N","1","Condition_GF_vs_bA.A"
"788","NVE19036",0,0.465931682187095,0,0,-0.506560806899265,0,0,-0.551283902477042,0,-0.707959447960146,"","PR00021","","","",NA,"Small proline-rich protein signature","","",NA,"","",NA,"Y","0","Condition_GF_vs_bA.A"
"789","NVE19039",0,0.59417424205933,0,0,-0.547011991262092,0,0,-0.830833623323175,-0.877995874120413,-1.13922010409755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"Y;N","0;3","Condition_GF_vs_bA.A"
"790","NVE19040",0,0.608635831938901,0,0,-0.618779596670388,0,-0.483805038771448,-0.904994640295462,-0.894850875563975,-1.19989745848102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"Y;N","0","Condition_GF_vs_bA.A"
"791","NVE1905",0.473724092854668,-0.349347855751896,0,0,0.823071948606564,0.416165223647064,0.524481935037448,0.868742251499444,0,0.842506586540592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","GO:0000981;GO:0003677;GO:0005654;GO:0005737;GO:0016021","N","0","Condition_GF_vs_bA.A"
"792","NVE19068",0.580959525445163,-0.401502292122005,0,0,0.982461817567168,0.581435662030147,0.617142923682081,1.07624083315632,0.495281307711161,1.0476810927727,"PTHR15114","","PF08661","","SSF50249",NA,"","Replication factor A protein 3","",NA,"K10740","RPA3; replication factor A3","GO:0003677;GO:0005634;GO:0006260;GO:0006281;GO:0006310","N","0","Condition_GF_vs_bA.A"
"793","NVE19077",0,0.617877319139301,0,0,-0.536358236938685,0,0,-0.621591513607132,-0.703110595807749,-0.883134950598875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"Condition_GF_vs_bA.A"
"794","NVE19078",0,-0.478254053794374,0,0,0.681143418744563,0,0.433218142068371,0.72072129594305,0.517831930992861,0.825701787795727,"PTHR31964:SF117;PTHR31964","","","","SSF52402",NA,"","","",NA,"","","GO:0006950","N","0","Condition_GF_vs_bA.A"
"795","NVE1908",0,-0.410027455204449,0,0,0.701331698826819,0.417661262251331,0.660468820775842,0.951155893817215,0.659851650194845,1.07400459421323,"PTHR24072;PTHR24072:SF248","PR00449","PF00071","SM00173;SM00174;SM00175;SM00176","SSF52540",NA,"Transforming protein P21 ras signature","Ras family","",NA,"K04392","RAC1; Ras-related C3 botulinum toxin substrate 1","GO:0003924;GO:0005525;GO:0005622;GO:0007264;GO:0001934;GO:0005802;GO:0005884;GO:0008361;GO:0010592;GO:0019901;GO:0030027;GO:0030032;GO:0030036;GO:0031116;GO:0031996;GO:0032587;GO:0032707;GO:0034446;GO:0036464;GO:0043197;GO:0048012;GO:0048870;GO:0051496;GO:0051668;GO:0051894;GO:0055038;GO:0060263;GO:0090023;GO:0097178;GO:1900026;;GO:0002118;GO:0002433;GO:0007254;GO:0007266;GO:0007390;GO:0007394;GO:0007426;GO:0007435;GO:0007617;GO:0007631;GO:0008258;GO:0010883;GO:0016203;GO:0031532;GO:0034334;GO:0035011;GO:0035099;GO:0042742;GO:0046843;GO:0050770;GO:0051017;GO:0090303;GO:0000242;GO:0001764;GO:0001891;GO:0002093;GO:0003382;GO:0005634;GO:0006972;GO:0007186;GO:0007411;GO:0010762;GO:0014041;GO:0019897;GO:0021799;GO:0021831;GO:0021894;GO:0022604;GO:0030041;GO:0030742;GO:0030838;GO:0031901;GO:0043552;GO:0043652;GO:0045216;GO:0048168;GO:0048532;GO:0048813;GO:0048873;GO:0051932;GO:0060071;GO:0060091;GO:0060999;GO:0072659;GO:0090103;GO:1904948;GO:0005829;GO:0005886;GO:0016020;GO:0030334;GO:0042470;GO:0051022;GO:0071526;GO:0000139;GO:0002551;GO:0004674;GO:0005737;GO:0005789;GO:0005925;GO:0006954;GO:0007155;GO:0007160;GO:0007596;GO:0008283;GO:0009611;GO:0009653;GO:0010310;GO:0010591;GO:0010811;GO:0016601;GO:0017137;GO:0019899;GO:0030667;GO:0031295;GO:0031529;GO:0035025;GO:0035556;GO:0038095;GO:0038096;GO:0042826;GO:0043312;GO:0045453;GO:0045740;GO:0048010;GO:0048013;GO:0048261;GO:0050690;GO:0051056;GO:0051117;GO:0051492;GO:0070062;GO:0071260;GO:0101003;GO:0006897;GO:0006911;GO:0006935;GO:0007010;GO:0007015;GO:0016358;GO:0016477;GO:0030900;GO:0031410;GO:0035567;GO:0042995;GO:0048812;GO:0071542;GO:0001755;GO:0060297","N","0;1","Condition_GF_vs_bA.A"
"796","NVE19094",0,-0.505554579686634,0,0,0,0,0,0,0,0,"PTHR44037:SF2;PTHR44037","","PF00096;PF13912","SM00355","SSF57667",NA,"","Zinc finger; C2H2 type;C2H2-type zinc finger","",NA,"","","GO:0003676","N","0","Condition_GF_vs_bA.A"
"797","NVE19097",0,0.349861268930973,0,0,0,0,0,0,-0.359685028894996,-0.369451265124449,"PTHR13278","","","","",NA,"","","",NA,"K13104","ZNF830; zinc finger protein 830","GO:0000278;GO:0005634","N","0;2","Condition_GF_vs_bA.A"
"798","NVE19106",0,0.706208890740584,0,0,-0.634817631942346,0,0,0,0,0,"PTHR22955","","PF05380","","",NA,"","Pao retrotransposon peptidase","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"799","NVE19118",0.43194713914756,-0.369182711109672,0,0,0.801129850257231,0.498656303810297,0.534275781126846,0.927658785584026,0.495711646436466,0.948913221241641,"PTHR10894;PTHR10894:SF1","","PF01798;PF08156","SM00931","SSF89124",NA,"","snoRNA binding domain; fibrillarin;NOP5NT (NUC127) domain","",NA,"K14565","NOP58; nucleolar protein 58","GO:0000154;GO:0030515;GO:0031428;GO:0032040","N","0;1","Condition_GF_vs_bA.A"
"800","NVE19126",0,-0.271913084573349,0,0,0.207855470511063,0,0,0.240422900123953,0.304480514186239,0.363268556388203,"PTHR11685:SF13;PTHR11685","","PF12796;PF01485;PF02809","SM00248;SM00647","SSF48403;SSF57850",NA,"","Ankyrin repeats (3 copies);IBR domain; a half RING-finger domain;Ubiquitin interaction motif","",NA,"","","GO:0000151;GO:0000209;GO:0005737;GO:0031624;GO:0032436;GO:0046872;GO:0061630","N","0","Condition_GF_vs_bA.A"
"801","NVE19128",0,0.478803795585174,0,0,-0.831187572871186,0,-0.660493584428293,-0.969705521915668,-0.617321744629656,-1.05801849227637,"","","PF00008","SM00181","SSF57196",NA,"","EGF-like domain","",NA,"","","GO:0005509;GO:0005886;GO:0007156;GO:0016021","N","0","Condition_GF_vs_bA.A"
"802","NVE1913",0,0.410969261299597,0,0,-0.670786552780583,-0.404007835914393,-0.384666484134197,-0.771749232034776,-0.51193194055379,-0.855787760950988,"PTHR12498","","PF14736","","",NA,"","Protein N-terminal asparagine amidohydrolase","",NA,"","","GO:0008418","N","0","Condition_GF_vs_bA.A"
"803","NVE19130",0,-0.39596062365177,0,0,0.634056794379353,0.371482012351131,0.525410104890268,0.823331451703826,0.585235280976243,0.939044010934706,"PTHR10183;PTHR10183:SF376","","PF13833","SM00054","SSF47473",NA,"","EF-hand domain pair","",NA,"","","GO:0004198;GO:0005509;GO:0005737;GO:0006508","N","0","Condition_GF_vs_bA.A"
"804","NVE19142",0,0.225946366950354,0,0,0,0,0,0,0,0,"PTHR21286","","PF11715","","",NA,"","Nucleoporin Nup120/160","",NA,"K14303","NUP160; nuclear pore complex protein Nup160","GO:0005643","N","0","Condition_GF_vs_bA.A"
"805","NVE1916",0,0.412969123203253,0,0,-0.501080527881349,0,-0.332095626194938,-0.61009066195858,-0.521979257280484,-0.754713617205822,"","","PF14736","","",NA,"","Protein N-terminal asparagine amidohydrolase","",NA,"","","GO:0008502;GO:0016021;GO:0008418","N","0","Condition_GF_vs_bA.A"
"806","NVE19179",0,0.662164609087974,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"807","NVE19180",0,0.854477446970875,0,0,-0.772187957103049,0,0,-0.778126948223878,-0.860416438091705,-1.09236257358981,"PTHR44131;PTHR43983:SF2;PTHR43983","","PF00057;PF13385;PF00629;PF00431;PF13855","SM00192;SM00137;SM00042;SM00159;SM00369","SSF49899;SSF57424;SSF49854;SSF52058",NA,"","Low-density lipoprotein receptor domain class A;Concanavalin A-like lectin/glucanases superfamily;MAM domain; meprin/A5/mu;CUB domain;Leucine rich repeat","",NA,"","",NA,"N","0;1","Condition_GF_vs_bA.A"
"808","NVE19181",0,0.522469882633772,0,0,-0.551283199353769,0,0,-0.674563140576937,-0.64574982385694,-0.880208875353261,"PTHR24372","PR00237","PF00001","","SSF81321",NA,"Rhodopsin-like GPCR superfamily signature","7 transmembrane receptor (rhodopsin family)","",NA,"K04307","RXFP2; relaxin family peptide receptor 2","GO:0005622;GO:0005887;GO:0007189;GO:0007190;GO:0008528;GO:0009755","N","6","Condition_GF_vs_bA.A"
"809","NVE19186",-0.715812835151609,0.672964637328628,0,0,-1.38877747248024,-0.484399022292559,-0.791106885386088,-1.31224460082532,0,-1.27245115534049,"PTHR10877;PTHR10877:SF150","PR01433","PF01477;PF02010;PF08016","SM00308","SSF49723",NA,"Polycystic kidney disease type 2 protein (PKD2) signature","PLAT/LH2 domain;REJ domain;Polycystin cation channel","",NA,"","","GO:0004096;GO:0005262;GO:0005509;GO:0016020;GO:0016021;GO:0020037;GO:0050982","N","8;0","Condition_GF_vs_bA.A"
"810","NVE19190",0,0.662726167062972,0,0,-0.915561457486043,-0.724712362722466,-0.595207922423758,-1.24015462633798,-0.987319335914905,-1.48498289406205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"811","NVE1920",0,0.386772866466011,0,0,-0.517882819153275,-0.313758127842614,-0.321259730562011,-0.639295966544441,-0.508186013857176,-0.764988369363906,"PTHR13219","","","","SSF81665;SSF81660",NA,"","","",NA,"","","GO:0016021","N","10;1","Condition_GF_vs_bA.A"
"812","NVE19203",0,0.648546849022386,0,0,-1.21603789412953,-0.914600825345072,-1.07206005792279,-1.69462245882871,-1.12713141372156,-1.8811695730059,"PTHR11977:SF53;PTHR11977","","PF00626","SM00262","SSF55753",NA,"","Gelsolin repeat","",NA,"","","GO:0051015;GO:0003779;GO:0005509;GO:0005737;GO:0005856;GO:0007275;GO:0030041;GO:0030043;GO:0045010;GO:0051014;GO:0051693","N","0;2","Condition_GF_vs_bA.A"
"813","NVE19215",0,0.522252658330107,0,0,-0.786408722149858,-0.358534116183215,-0.522809807522904,-0.894988627235486,-0.630832563415735,-1.01721457272598,"PTHR15725;PTHR15725:SF0","","PF15663","SM00356","",NA,"","Zinc-finger containing family","",NA,"K22415","ZC3H11; zinc finger CCCH domain-containing protein 11","GO:0046872","N","0","Condition_GF_vs_bA.A"
"814","NVE19219",0,-0.488988223226352,0,0,0.521547913548004,0,0,0.552127802310835,0.519568111989183,0.714463626644122,"PTHR31252:SF5;PTHR31252","","PF14388","","",NA,"","Domain of unknown function (DUF4419)","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"815","NVE1923",-0.308248305414501,0.345278893103567,0,0,-0.653527198518068,-0.362343556064513,-0.398539297179567,-0.725346216527425,-0.417097911112925,-0.761629828730286,"PTHR21224","","PF12432;PF00147","SM00186","SSF48371;SSF56496",NA,"","Protein of unknown function (DUF3677);Fibrinogen beta and gamma chains; C-terminal globular domain","",NA,"K13138","INTS1; integrator complex subunit 1","GO:0032039;GO:0034474","N","0","Condition_GF_vs_bA.A"
